,10023,10025,10029,10031,10036,10037,10038,10040,10046,10048,10052,10058,10060,10080,10092,10100,10105,10106,10107,10114,10132,10135,10144,10150,10151,10158,10169,10183,10188,10197,10200,10206,10207,10208,10212,10215,10219,10221,10223,10226,10229,10231,10235,10244,10246,10250,10254,10258,10259,10262,10269,10271,10272,10273,10274,10298,10301,10302,10304,10315,10317,10318,10320,10325,10335,10339,10340,10341,10349,10350,10353,10354,10356,10357,10362,10364,10378,10390,10456,10463,10465,10473,10486,10487,10489,10497,10504,10508,10510,10512,10515,10519,10537,10541,10543,10559,10562,10570,10577,10583,10585,10586,10587,10589,10591,10592,10593,10618,10620,10621,10622,10627,10632,10639,10647,10657,10659,10661,10663,10678,10684,10698,10701,10716,10726,10733,10741,10776,10784,10788,10794,10797,10801,10802,10804,10805,10807,10808,10817,10832,10835,10838,10850,10869,10889,10890,10907,10913,10924,10947,10968,10976,10990,11031,11035,11049,11057,11062,11106,11124,11159,11168,11170,11171,11203,11209,11210,11213,11223,11226,11227,11243,11255,11294,11299,11311,11343,11354,11369,11379,11389,11409,11413,11419,11431,11432,11434,11448,11449,11450,11451,11452,11454,11459,11464,11467,11473,11475,11477,11480,11486,11487,11489,11492,11495,11501,11513,11521,11524,11526,11527,11528,11580,11607,11626,11638,11641,11675,11682,11694,11710,11720,11754,11788,11796,11818,11821,11822,11873,11885,11927,11942,11955,11965,11984,11996,12016,12070,12082,12101,12106,12165,12197,12204,12242,12243,12276,12340,12370,12389,12396,10061,10089,10109,10111,10138,10161,10182,10193,10209,10210,10242,10251,10261,10288,10294,10296,10299,10316,10327,10336,10376,10466,10470,10471,10484,10485,10502,10511,10517,10548,10549,10555,10569,10571,10572,10580,10581,10608,10610,10614,10619,10630,10634,10642,10681,10695,10728,10759,10766,10780,10793,10809,10811,10825,10831,11253,11315,11407,11457,11458,11461,11462,11502,11508,11511,11518,11667,10033,10047,10055,10081,10134,10140,10154,10165,10177,10198,10203,10334,10338,10345,10358,10366,10385,10545,10565,10568,10576,10579,10596,10601,10648,10697,10722,10749,10756,10785,10814,10853,10860,10866,10880,10888,10911,10934,10935,10967,10975,10980,10989,10992,11006,11008,11011,11029,11048,11110,11121,11151,11224,11237,11241,11281,11417,11423,11433,11438,11445,11453,11498,11510,11512,11819,11836,11851,11879,11891,11893,11929,11993,1,10059,10099,10103,10118,10152,10168,10171,10178,10191,10195,10201,10213,10232,10238,10260,10266,10284,10303,10307,10322,10332,10367,10380,10461,10468,10476,10483,10492,10513,10514,10527,10532,10544,10556,10566,10578,10582,10604,10616,10635,10645,10646,10656,10660,10665,10714,10715,10725,10747,10754,10760,10761,10765,10772,10813,10818,10839,10847,10931,11820,11826,11829,11831,11859,11899,11920,11921,11922,11940,11957,11982,12005,12014,10021,10030,10067,10073,10074,10091,10097,10119,10124,10126,10147,10185,10199,10236,10237,10248,10249,10265,10267,10277,10306,10308,10309,10323,10324,10330,10333,10371,10377,10389,10459,10462,10464,10469,10480,10503,10505,10523,10525,10542,10550,10584,10595,10598,10603,10609,10615,10628,10644,10667,10668,10670,10671,10674,10675,10694,10700,10709,10713,10717,10718,10720,10723,10731,10745,10762,10767,10774,10775,10812,10816,10819,10827,10829,10887,10938,11010,11030,11036,11045,11054,11081,11085,11097,11103,11128,11132,11141,11162,11238,11428,11472,11478,11490,11817,11823,11835,11838,11881,11888,11900,11918,11951,11956,11973,11974,12002,12020,12022,12024,12025,10034,10066,10076,10077,10078,10084,10096,10115,10120,10170,10194,10220,10230,10233,10239,10241,10252,10255,10256,10268,10275,10280,10281,10282,10283,10285,10286,10290,10312,10313,10329,10365,10368,10374,10803,10806,11074,11336,11424,12011,10323.1,10067.1,10147.1,10308.1,10307.1,10303.1,10532.1,10236.1,10126.1,10103.1,10185.1,10603.1,10480.1,10745.1,10260.1,10333.1,10267.1,10646.1,10462.1,10118.1,10505.1,10030.1,10091.1,10097.1,10099.1,10199.1,10717.1,10595.1
Slackia exigua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429,0,0,0,0,0,0,0,0,0,0,0,0.00613,0,0,0,0,0,0.01067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191,0,0,0,0,0,0,0,0,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus gordonii,0.00828,0,0.01856,0,0,0,0,0.06261,0,0.0201,0.00471,0,0.00979,0.01003,0.00392,0.00552,0,0.06446,0.00587,0,0.03507,0,0.01415,0.01903,0.00565,0,0,0,0,0,0,0,0.06911,0.04512,0.00906,0,0.00302,0,0.00047,0.02759,0.01209,0.00436,0.06391,0.06218,0,0,0.0053,0,0.01121,0,0.01942,0.01731,0,0,0,0.04805,0,0.0029,0,0,0,0,0,0.07687,0.16422,0,0,0.0023,0,0,0.02018,0,0,0,0,0,0.00703,0,0.02336,0.06334,0,0.04359,0,0.12098,0,0,0.00347,0,0,0.00931,0,0,0.12415,0,0,0.00627,0,0,0,0,0,0.00281,0.00202,0.01099,0,0,0,0,0,0,0,0,0,0,0.02903,0.03766,0,0,0,0,0,0.01732,0,0,0,0.00034,0,0,0,0.00107,0,0,0,0,0.11677,0,0,0.00732,0,0,0,0,0,0,0.01223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01286,0,0.01394,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429,0,0,0,0.03193,0,0.04282,0.0084,0,0.02529,0.00245,0.01166,0,0.00793,0,0,0.00957,0,0,0.00171,0,0,0.01725,0.01383,0.14609,0,0,0.01433,0,0,0,0,0,0,0,0,0,0,0,0.01981,0.11454,0,0.04884,0.01599,0.01068,0.00788,0,0.01124,0,0,0,0.00242,0.00889,0,0,0,0,0,0,0,0,0,0,0,0,0.01164,0,0,0,0,0,0.00558,0,0.00413,0,0.0068,0,0.01158,0,0,0,0.00998,0,0.0601,0.00995,0.02752,0,0,0.03026,0,0.02393,0,0,0.23523,0,0,0.01396,0.00805,0,0,0,0,0,0,0.00163,0,0.01173,0,0,0.00157,0.00233,0.06114,0,0,0,0.00407,0,0.03285,0,0,0,0,0.00555,0,0,0,0,0,0,0,0,0.00666,0.00656,0.03307,0.00336,0,0.01343,0,0.28871,0,0,0,0,0,0,0,0.01352,0.01421,0,0.00384,0.03407,0.14359,0,0,0,0,0,0,0,0.00032,0,0,0,0.01285,0.02233,0,0,0.01129,0.06731,0,0.05836,0,0,0,0,0.05799,0.24812,0,0,0,0,0.0107,0,0.00071,0.11884,0,0,0,0,0,0.02567,0,0.00588,0,0.00637,0.0016,0,0,0,0,0,0,0.0049,0,0,0,0,0,0.08969,0.03021,0.20843,0,0.02484,0,0,0.02132,0,0,0.03482,0,0,0,0,0,0.02632,0,0,0,0.01813,0.04837,0,0,0,0,0,0,0,0.00056,0.03054,0,0,0,0.01204,0.01481,0,0.12091,0.04491,0,0,0,0.0194,0,0,0,0.00351,0,0,0,0,0,0.05134,0,0,0,0.09048,0.0019,0,0,0.11818,0,0.04938,0.02107,0,0,0.00799,0.00189,0,0,0,0.01082,0,0,0,0,0,0,0,0,0,0,0,0.03674,0,0,0.0016,0.00662,0.00373,0,0.17965,0,0.02164,0.02084,0.02617,0,0.00472,0,0.03752,0,0.00898,0.10615,0,0,0.00085,0,0.00042,0.00149,0,0.00511,0,0,0.00061,0,0.00896,0.0187,0,0,0,0.10032,0,0.01965,0.16712,0,0.02638,0,0,0,0,0,0,0,0,0.04858,0,0,0.06439,0,0,0.01717,0.011,0,0,0,0.03518,0.00972,0,0,0,0,0,0,0,0.01652,0.00911,0,0,0.0238,0,0,0,0,0,0,0,0,0.00198,0.29639,0,0,0,0,0.01642,0,0,0,0,0.00162,0,0.01655,0.0324,0.01407,0.02738,0.01215,0,0,0,0,0.05394,0,0,0,0,0,0,0,0.00507,0,0,0.01604,0,0.00845,0.06101,0,0,0,0,0,0,0,0.05058,0,0,0.12745,0,0,0.00286,0,0.02901,0.00331,0.06278,0,0.0136,0.03705,0,0,0,0,0,0,0,0.01274,0,0,0,0,0.01768,0,0.00221,0.00176,0,0.08177,0.00818,0.03614,0,0,0.01022
Holdemania sp AP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20087,0.19553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blautia hydrogenotrophica,0,0.00253,0.01134,0,0,0,0.04579,0,0,0.01386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293,0.00075,0,0.00195,0,0,0,0.00648,0,0,0,0,0,0.09767,0,0,0,0.24489,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0.19502,0,0,0.03214,0,0,0.03593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048,0.01724,0.10408,0.2397,0,0,0,0,0,0.08594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04911,0.00535,0,0,0,0,0,0.00844,0.01232,0,0,0,0,0,0,0,0.32451,0,0,0,0,0.072,0,0,0,0.01334,0.06747,0,0,0,0,0,0,0,0,0.03233,0,0.00162,0,0,0.02765,0,0,0,0,0,0,0.00039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03583,0,0.09764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673,0.01698,0,0,0,0.00753,0,0,0.00114,0,0,0.09784,0,0,0,0,0,0.00328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01173,0,0.01084,0,0.01406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14481,0,0.04107,0.00157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13634,0,0,0,0,0.00668,0,0,0,0,0,0,0,0,0,0,0.05409,0,0.00083,0,0,0,0,0,0,0,0,0,0,0,0.01226,0,0.36314,0.00507,0,0,0,0,0,0,0,0,0,0.02049,0,0,0.00776,0.01195,0,0,0.17307,0.60337,0.01068,0,0,0.00213,0,0,0,0.03422,0.01064,0,0.21133,0,0,0.06612,0,0.04809,0,0,0,0,0,0,0.05283,0.12579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439,0.12017,0,0,0,0.01878,0.08714,0,0.00457,0.00567,0,0,0,0,0,0,0,0,0,0,0.00779,0,0,0,0,0,0,0,0,0,0.11866,0,0.00784,0.10529,0.27546,0,0,0,0.0444,0,0.0241,0,0,0.00373,0,0,0,0.03759,0,0,0,0,0,0,0.12183,0.00955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329,0,0.16331,0,0,0.25379,0,0,0,0,0,0,0,0,0.01645,0,0,0,0.01286,0.02506,0,0,0,0,0,0,0.04671,0,0,0,0,0.01086,0.43031,0.01285,0,0.00088,0,0,0,0.03753,0,0,0,0.03293,0,0,0,0,0,0,0,0,0,0.15043,0.02521,0,0,0,0.00883,0,0,0.02167,0,0,0,0,0,0,0,0.01375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529,0,0,0,0,0,0,0,0,0,0,0,0.01711,0.18071,0,0,0,0,0,0.01778,0,0,0,0,0,0,0.06156,0,0,0,0,0,0,0,0,0,0,0.03626,0,0,0,0,0,0,0,0,0,0.02519,0,0,0,0,0,0.13181,0,0.00672,0.21041,0.0247,0,0,0,0.33016,0,0,0,0,0.18903,0,0,0,0,0,0,0,0,0,0.00122,0,0.00107,0,0,0,0,0,0,0.50365,0,0,0,0
Enterobacteria phage ST104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eubacterium hallii,0.11265,0.39314,0.44554,0.04018,0.28888,0.06043,0,0.14904,0.04018,0.9583,0.28963,0.14348,0,0,1.87727,0.0118,0.09358,0.05164,0.01744,0,0.09314,2.31128,0.09757,0.06729,0.21707,0.02488,0.02808,0,0.08084,0,0.49853,0.1578,0.03381,0.01852,0.4215,0.01424,0,0.24426,0,0.14236,0.15065,0.0115,0.19271,0.0517,0,0.3509,0.16776,0.13955,0.41709,0,0.21419,0.14999,0,0.3432,1.37605,0.52716,0.48117,0.16563,5.69984,0.02837,0.00606,0.1657,0.07694,0.17667,0.34286,0.54033,0.49681,0.05351,0.19989,0.14967,0.00977,0.07808,0.07356,0.9587,0.00853,0.39587,0.13334,0,0,0.19149,0.11553,0.99029,0.13983,0.21852,0.28024,0,0.2647,0.04573,0,0,0.27609,0.01338,0.08084,0.04457,0.06915,0.35106,0,0,0.0571,0.03184,0.02234,0,0,0.00438,0,0.02249,0.04589,0.26401,0.0038,0,0,0,0,0,0.04655,0.22483,0.00072,0.17504,0.05036,0,0.10511,0.0862,0.82139,0,0.02139,0.18313,0,2.29889,0.00628,0.02585,0.007,0.13359,0,0,0.13395,0.08765,0,0.08804,0.05376,0.29923,0.92087,0.04682,0.00141,0.62107,0.53565,0.07103,0.4842,0.05934,0,0.32032,0.26649,0.0472,0,0.08634,0,0.08179,0,0.01673,0.02147,0.02925,0.02204,0.00957,0,4.75055,0.00521,0.00383,0.14336,0.03095,0.11776,0.00823,0.06266,0,0,0,0.24511,0.00557,0.09336,0.144,0,0.04508,0,0.01174,0.02119,0.00205,0.03854,0.15829,0.00264,0.02762,0.03715,0.31808,0.05045,0.4985,0.20874,0.00602,0.02008,0.00172,0.01772,0.1482,1.27935,0,0,0.46933,0.00393,0.02509,0.21214,0.00737,0.00805,0.10623,0.19209,0.33785,0.73167,0.06946,0,0.01984,0,0,0.06954,0.33043,0.03708,0.49609,0.00103,0.0743,0.46282,0.08879,0.04663,0.04849,0.11707,0,0.00307,0.00707,0.0938,0.03901,0.04549,0.47373,0.10855,0.06886,0.02394,0,0.07319,0.51529,0.12121,0,0.21492,0.13568,0.05751,0,0.1088,0,0,0.02767,0,0,0,0,0.57462,0.00227,0.09513,0,0.01568,0.39167,0.12027,0.03226,0,0,0.14559,0.05828,0,0.0445,0,0.00269,0.28984,7.47185,0.29233,0.03944,0.09969,0.16259,0.02442,0.00419,0,0.1819,0.14831,0.25226,0.05706,0.0543,0,0.24475,0,0,0,0.08237,0.78957,0.16764,0.01203,0.00068,0.20051,0.01229,0,0.09603,0.12543,0.15021,0,0.11056,0,0,0.53734,0.01106,0.16082,0.05243,0.05587,0.17599,0.18199,0,0.01095,0.51835,0,0,0.04939,0,0.2419,0.23456,0.2697,0,3.57191,0.169,0.06307,0.08675,0.00857,0,0.01474,0.03689,0,0.09827,0.03451,0.00395,0.02321,0.05227,1.67506,0.34093,0.16479,1.60726,0.20275,0.61786,0,0.07982,0,1.70018,0.1592,0.01453,0,0,0.13794,0.16212,0.20788,0.25371,0,0.09304,0.03081,0.04459,0,0.50047,0.13127,0.0207,0,0.05521,0.24392,0,0.05903,0.25924,0.35011,0.08725,0,0,0.00934,0.10835,0.09114,0.00896,0,0,1.26602,0.42219,0.0068,0.20146,0.04158,0,1.27718,0.00192,0,0.02087,0.0182,0,0.0504,0.19187,1.04632,0.07204,0,0.15019,0,1.7959,0.09407,0.16275,1.043,0,0,0.05976,0.9972,1.02029,0.48218,0.00172,0.05955,0.22197,2.51399,0.31848,0.09353,0,0.10168,0.13047,0.11819,0,0.00564,0.2187,0,0.0063,0,0.91044,1.80901,0.09913,0.00939,0.13981,0.18352,0.33777,0.04808,0.25804,0.19391,0,0.21793,0.52278,0.0441,0.03018,0,0.03978,0.01135,0.00625,0.00401,0.16623,0,0.44539,0.00648,0,0.03802,0.02835,0.15724,0.10754,0.23846,0.08943,0.10904,0.00307,0,0.08463,0,0.07077,0,0.02419,0.0367,0.84844,0.84866,0,0.10659,0.02645,0.24703,0.88684,1.50062,0.15075,0,0.31014,0.13095,0.16509,0.1009,0,0,0,1.16787,0.11194,0.07404,0.01537,0.22967,0.60853,0.1892,0.00205,0.01066,0,0,0.19873,0.03956,0.20582,0.01832,0.08647,0,0,0.01282,0,0.16112,0.19401,0,0.04231,0.01362,0.00343,0.56499,2.7442,0,0,0.07356,0.11277,0.25476,0.05125,0.09778,0.46076,0.32902,0.01393,0.04733,0.29195,0,0.51157,0.112,0.0794,0.0564,0,0.0518,0.18907,0.03323,0,0.26133,0.04657,0.04506,0.57614,0,0.05115,0.02328,0,0.10108,0.13206,0.09716,0.05845,0.24522,0.24509,0.08917,0.10414,0.06764,0,0,0,0.05703,0,0,0,0.11461,0.04375,0,1.22201,0.01399,1.64671,0,0.47935,0.18667,0.08437,0.10003,0.36267,0.00928,0,0.1,0,0.17986,2.57103,0.28305,0.03869,0,0.00853,0.07096,0.84216,0,0.30238,0.55955,0.00354,0.07117,0.06837,0,0.11569,0.29966,0,0,0.42925,1.45832,1.18665,0.2483,0,0.06858,0,0.17126,0,0.14831,0.06993,0.0189,0.0275,0,0.34726,0.33466,0.3869,0.01299,0,0.13512,0.63199,0.32657,0.03096,0,0,0,0,0,0,0,0,0,0,0,0,0.05733,0,0,0,0,0,0.00687,0,0,0,0,0,0.65211,0,0,1.38471,0,0.03154,0,0
Prevotella salivae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03317,0.00101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066,0,0,0,0,0,0,0.0122,0,0,0,0,0.00517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057,0,0,0,0,0,0,0,0,0,0,0,0.00831,0,0,0,0,0,0,0,0,0,0,0,0.00232,0,0,0,0,0,0,0,0,0,0,0,0.00756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01509,0,0,0,0,0,0,0,0,0,0,0.00288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
